region,official_id,drainage_area_km2,centroid_lon_deg_e,centroid_lat_deg_n,logk_ice_x100,porosity_x100,land_use_forest_frac_2010,land_use_shrubs_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_crops_frac_2010,land_use_urban_frac_2010,land_use_water_frac_2010,land_use_snow_ice_frac_2010,lulc_check_2010,land_use_forest_frac_2015,land_use_shrubs_frac_2015,land_use_grass_frac_2015,land_use_wetland_frac_2015,land_use_crops_frac_2015,land_use_urban_frac_2015,land_use_water_frac_2015,land_use_snow_ice_frac_2015,lulc_check_2015,land_use_forest_frac_2020,land_use_shrubs_frac_2020,land_use_grass_frac_2020,land_use_wetland_frac_2020,land_use_crops_frac_2020,land_use_urban_frac_2020,land_use_water_frac_2020,land_use_snow_ice_frac_2020,lulc_check_2020,slope_deg,aspect_deg,median_el,mean_el,max_el,min_el,elevation_m,prcp,tmin,tmax,vp,swe,srad,low_prcp_duration,low_prcp_freq,high_prcp_duration,high_prcp_freq,mean_runoff
CLR,12360600,13.2,47.98031403937849,-113.61468571476176,-1428.7,4.25564,0.97,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.64135,47.73360071610104,1499.5094,1524.4696,2004.4487,1097.3158,1524.4696,1037.2,-1.0,10.0,627.0,186.5,298.2,4.2,0.7,1.0,0.0,2.20786830253487
CLR,12361000,185.8,47.974871591521385,-113.72647673288868,-1280.01,6.19765,0.85,0.09,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.70871,49.2174710029023,1699.6832,1683.7775,2329.5527,1095.219,1683.7775,1324.1,-1.5,8.9,615.9,290.9,309.3,4.2,0.6,1.0,0.0,2.9855595045902468
CLR,12361500,72.2,48.14519385513695,-113.87454045242625,-1256.28,7.86267,0.8,0.1,0.09,0.0,0.0,0.0,0.01,0.0,0.0,0.8,0.09,0.09,0.0,0.0,0.0,0.01,0.0,0.01,0.81,0.16,0.02,0.0,0.0,0.0,0.01,0.0,0.0,23.848951,67.6967268977077,1764.1016,1723.2875,2289.645,1095.6378,1723.2875,1522.7,-1.6,8.4,617.4,347.7,311.3,4.0,0.6,1.0,0.0,4.61516244428084
CLR,12361600,10.0,48.22632139739244,-113.7287778477127,-1587.74,12.70714,0.87,0.11,0.03,0.0,0.0,0.0,0.0,0.0,-0.01,0.84,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.14,0.01,0.0,0.0,0.0,0.0,0.0,0.0,24.913939,223.09749146295772,1816.8861,1748.0076,2401.7205,1087.5959,1748.0076,1426.1,-1.7,8.2,612.0,362.0,316.5,4.3,0.6,1.0,0.0,2.757746712734525
CLR,12361700,8.6,48.20596123622483,-113.85847913088112,-1411.47,1.25439,0.36,0.07,0.58,0.0,0.0,0.0,0.0,0.0,-0.01,0.36,0.06,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.01,21.684214,35.249596695269936,1543.7571,1557.1196,2054.2581,1140.5356,1557.1196,1352.0,-1.1,9.3,633.9,255.9,293.7,4.2,0.6,1.0,0.0,3.324599447104662
CLR,12361880,41.2,48.23213093393616,-113.95331682331184,-1217.27,9.04677,0.81,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.8,0.09,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.819956,28.71122442905426,1642.53,1615.7092,2161.4712,1086.005,1615.7092,1453.0,-1.6,8.7,615.8,306.0,304.6,4.1,0.6,1.0,0.0,4.811936874010558
CLR,12361950,60.3,48.36682496282178,-113.8453464143916,-1454.69,7.70869,0.88,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.01,25.776321,219.20219652947256,1615.0868,1632.0295,2516.0159,1090.9888,1632.0295,1420.7,-1.9,8.6,602.9,318.8,310.0,4.2,0.6,1.0,0.0,2.869825068437147
CLR,12363920,412.2,48.6288862805137,-114.71704171448026,-1332.58,6.65195,0.88,0.08,0.03,0.01,0.0,0.0,0.01,0.0,-0.01,0.87,0.08,0.04,0.01,0.0,0.0,0.01,0.0,-0.01,0.9,0.06,0.03,0.01,0.0,0.0,0.01,0.0,-0.01,15.164655,188.04140065251005,1450.115,1433.0028,2263.7288,930.6524,1433.0028,980.9,-2.6,9.7,550.1,187.0,304.4,4.6,0.7,1.0,0.0,0.8780489215969984
CLR,12365000,1383.8,48.46448079625263,-114.67884276572376,-1430.1,7.90181,0.77,0.09,0.1,0.01,0.02,0.0,0.01,0.0,0.0,0.78,0.1,0.08,0.01,0.02,0.0,0.01,0.0,0.0,0.81,0.13,0.03,0.01,0.02,0.0,0.01,0.0,-0.01,12.37438,87.42795993007857,1420.6621,1374.3484,2263.7288,902.88373,1374.3484,815.8,-2.5,10.4,546.5,144.8,302.5,4.5,0.7,1.0,0.0,0.6134082451842001
CLR,12365700,1471.2,48.45340534093529,-114.65990639634371,-1429.72,7.43981,0.73,0.1,0.1,0.01,0.05,0.01,0.01,0.0,-0.01,0.74,0.11,0.09,0.01,0.05,0.01,0.01,0.0,-0.02,0.77,0.13,0.03,0.01,0.05,0.01,0.01,0.0,-0.01,11.767303,90.9986916965594,1393.4003,1348.0797,2263.7288,894.87537,1348.0797,796.6,-2.3,10.6,549.8,138.4,301.8,4.5,0.7,1.0,0.0,0.6079439812673214
CLR,12365800,198.4,48.64066724501727,-114.54629902298387,-1184.24,4.08436,0.91,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,18.280312,192.72658336282973,1567.4858,1566.9592,2271.8494,914.271,1566.9592,1138.1,-3.1,8.9,538.3,253.8,312.3,4.5,0.7,1.0,0.0,1.6919803289131377
CLR,12366000,439.6,48.53233791618439,-114.44285447696208,-1228.36,3.89472,0.71,0.07,0.06,0.02,0.07,0.02,0.03,0.0,0.02,0.71,0.07,0.06,0.02,0.07,0.02,0.03,0.0,0.02,0.72,0.08,0.05,0.02,0.07,0.03,0.03,0.0,0.0,12.280978,180.51645646730083,1199.2205,1307.2141,2271.8494,903.4541,1307.2141,921.7,-2.1,10.5,563.6,174.5,304.0,4.5,0.7,1.0,0.0,1.0636837883441868
CLR,12366080,467.0,48.51846132029965,-114.43436825774494,-1238.33,3.66633,0.68,0.07,0.06,0.03,0.1,0.03,0.03,0.0,0.0,0.68,0.07,0.06,0.03,0.1,0.03,0.03,0.0,0.0,0.68,0.08,0.05,0.03,0.1,0.03,0.03,0.0,0.0,11.703865,177.84429929139682,1154.0613,1284.6229,2271.8494,887.0257,1284.6229,896.7,-2.0,10.6,566.9,166.1,303.1,4.5,0.7,1.0,0.0,1.2483414215631214
CLR,12367500,521.7,48.09523909609691,-114.52318421189194,-1514.66,9.69379,0.65,0.17,0.12,0.03,0.0,0.0,0.02,0.0,0.0099999999999998,0.66,0.2,0.09,0.03,0.0,0.0,0.02,0.0,0.0,0.71,0.19,0.04,0.03,0.0,0.0,0.02,0.0,0.01,13.091308,1.273729386168326,1312.6692,1329.0103,2063.3943,955.04321,1329.0103,709.8,-1.7,11.0,568.5,112.3,300.1,4.3,0.7,1.0,0.0,0.1940438264118979
CLR,12369200,179.8,47.34755688113357,-113.75569333029785,-1329.82,2.14374,0.73,0.09,0.11,0.02,0.01,0.0,0.03,0.0,0.01,0.75,0.08,0.11,0.02,0.01,0.0,0.03,0.0,0.0,0.75,0.08,0.11,0.02,0.01,0.0,0.03,0.0,0.0,16.384323,34.271650522142785,1697.8774,1737.4773,2853.144,1207.5223,1737.4773,1201.7,-1.9,9.5,582.9,308.9,316.8,4.0,0.6,1.0,0.0,2.1662223659196047
CLR,12369650,37.5,47.89312039245481,-113.7320534495487,-1368.52,7.57824,0.82,0.15,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.17,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.17,0.01,0.0,0.0,0.0,0.0,0.0,0.0,25.620653,256.5241318816616,1644.0269,1606.7158,2408.4138,965.27203,1606.7158,1258.2,-1.4,9.5,618.8,266.4,311.3,4.4,0.7,1.0,0.0,2.2831619180056806
CLR,12370000,1753.6,47.64204016108889,-113.78572190685456,-1252.15,4.52663,0.8,0.08,0.07,0.02,0.01,0.0,0.01,0.0,0.01,0.8,0.08,0.08,0.02,0.01,0.0,0.01,0.0,0.0,0.82,0.09,0.05,0.02,0.01,0.0,0.01,0.0,0.0,15.683781,347.39848537193006,1451.2509,1525.0485,2853.144,925.3429,1525.0485,1091.8,-1.2,10.1,613.9,228.9,306.4,4.3,0.6,1.0,0.0,1.6647579832775878
CLR,12370900,5.6,47.83397806377359,-113.98596505272158,-1557.74,10.90234,0.91,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.91,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,20.47246,222.72793506913044,1816.3516,1661.5726,1968.3434,880.71057,1661.5726,1122.0,-1.2,9.4,625.2,216.4,312.3,4.4,0.7,1.0,0.0,0.5399003870533917
CLR,12374250,51.0,47.8008908701612,-114.7779293010674,-1528.58,8.80482,0.21,0.05,0.75,0.0,0.0,0.0,0.0,0.0,-0.01,0.21,0.08,0.7,0.0,0.0,0.0,0.0,0.0,0.01,0.21,0.77,0.02,0.0,0.0,0.0,0.0,0.0,0.0,16.190544,54.373062693802574,1386.7607,1413.5237,2151.2266,901.35376,1413.5237,740.5,-1.7,10.8,569.0,120.4,301.1,4.5,0.7,1.0,0.0,0.45885528534632036
CLR,12374800,38.4,47.86744603309975,-114.4727821809354,-1428.46,6.17004,0.59,0.14,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.16,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,12.674027,285.6811972244855,1282.3993,1281.2931,1602.035,974.49255,1281.2931,621.0,-0.7,11.5,597.7,73.4,296.8,4.6,0.7,1.0,0.1,0.04116324605004737
CLR,12375900,19.7,47.51015854079,-113.95571168867042,-1479.28,9.3346,0.76,0.15,0.06,0.01,0.01,0.0,0.02,0.0,-0.01,0.74,0.16,0.06,0.01,0.01,0.0,0.02,0.0,0.0,0.75,0.16,0.05,0.01,0.01,0.0,0.02,0.0,0.0,29.359892,249.36570461442344,2027.0999,1907.401,2629.447,1003.025,1907.401,1260.7,-1.7,8.4,604.9,334.1,319.5,4.2,0.6,1.0,0.0,2.5798455234591473
CLR,12377150,32.6,47.3368170505333,-113.92537485715062,-1211.39,6.19278,0.48,0.09,0.37,0.02,0.02,0.01,0.01,0.0,0.0,0.48,0.09,0.38,0.01,0.02,0.01,0.01,0.0,0.0,0.47,0.1,0.36,0.02,0.02,0.01,0.01,0.0,0.01,32.200401,214.74605870965607,2226.5178,2137.9839,2867.7009,1043.3688,2137.9839,1543.4,-2.6,6.9,572.0,560.6,336.1,4.0,0.6,1.0,0.0,3.8023498362172194
CLR,12383500,17.9,47.13780075658314,-113.92312857395495,-1289.36,3.28098,0.97,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.96,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.97,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,26.602859,271.64894568160935,2007.9761,1911.1783,2449.4866,1131.5784,1911.1783,1109.6,-1.8,8.8,592.6,280.7,314.6,4.1,0.6,1.0,0.0,1.421269258294658
CLR,12387450,43.2,47.15083310158555,-114.27323476110683,-1524.23,9.37557,0.93,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.040812,42.47507183548369,1597.2256,1597.9502,2433.4355,1025.9136,1597.9502,874.1,-0.7,10.1,628.6,145.9,296.3,4.1,0.7,1.0,0.0,0.8221512441999355
CLR,12388200,982.1,47.17860996654145,-114.02475002407807,-1317.39,2.86067,0.7,0.06,0.16,0.01,0.06,0.0,0.0,0.0,0.01,0.7,0.06,0.16,0.01,0.06,0.0,0.0,0.0,0.01,0.67,0.06,0.19,0.01,0.06,0.0,0.0,0.0,0.01,16.609913,327.38061146563143,1421.7225,1470.5785,2740.9536,765.18915,1470.5785,863.5,-0.6,11.1,623.2,151.4,303.1,4.2,0.7,1.0,0.0,0.5850462596707136
CLR,12388400,67.5,47.23614632332682,-114.40367436884937,-1569.84,9.82901,0.87,0.07,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.88,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.89,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,17.649994,345.2744981393729,1653.0603,1629.1692,2332.7886,832.04742,1629.1692,884.2,-0.5,10.0,637.9,147.4,294.0,4.3,0.7,1.0,0.0,0.6480800476989055
CLR,12388650,12.0,47.500062798506114,-114.7194590990877,-1324.06,3.42254,0.63,0.27,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.57,0.28,0.14,0.01,0.01,0.0,0.0,0.0,-0.01,0.58,0.38,0.03,0.01,0.0,0.0,0.0,0.0,0.0,12.772051,75.43793973723582,1229.4552,1233.0294,1686.163,902.55566,1233.0294,695.5,0.6,12.4,662.4,57.7,288.3,4.6,0.7,1.0,0.0,122.46680325781847
CLR,12389500,1615.5,47.82321999854338,-115.02241702455618,-1439.8,7.09481,0.71,0.09,0.19,0.0,0.0,0.0,0.01,0.0,0.0,0.65,0.1,0.24,0.0,0.0,0.0,0.01,0.0,0.0,0.66,0.26,0.06,0.0,0.0,0.0,0.01,0.0,0.01,17.012934,238.4948481585188,1356.4448,1390.5887,2271.1421,730.17285,1390.5887,832.7,-1.7,10.7,566.7,142.1,302.1,4.3,0.6,1.0,0.0,0.6642117923045615
CLR,12390700,470.7,47.54667343271454,-115.5173336509951,-1448.07,6.72507,0.93,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.01,23.742416,38.39914296655522,1351.1775,1353.5321,2063.5112,711.73981,1353.5321,1057.7,0.0,10.7,641.3,123.5,285.7,4.6,0.6,1.0,0.0,1.2233378034147837
CLR,12391000,53787.1,47.2999331458754,-113.91633658846122,-1341.06,5.42449,0.62,0.13,0.18,0.01,0.04,0.01,0.02,0.0,-0.01,0.61,0.14,0.17,0.01,0.04,0.01,0.02,0.0,0.0,0.6,0.17,0.15,0.01,0.04,0.01,0.02,0.0,0.0,16.71929,323.63605692548254,1576.9254,1581.5338,3245.0935,710.53271,1581.5338,838.5,-1.5,10.6,576.1,163.9,310.0,4.6,0.7,1.0,0.0,0.996536964434568
CLR,12391400,55241.9,47.31357790035144,-113.95934577746452,-1342.25,5.41868,0.62,0.13,0.17,0.01,0.04,0.01,0.02,0.0,0.0,0.62,0.14,0.17,0.01,0.04,0.01,0.02,0.0,-0.01,0.6,0.17,0.15,0.01,0.04,0.01,0.02,0.0,0.0,16.833994,321.050246185734,1566.7427,1572.5104,3245.0935,664.052,1572.5104,845.2,-1.5,10.6,577.4,163.2,309.4,4.6,0.7,1.0,0.0,0.8939717000172434
CLR,12391550,367.4,48.14209773994644,-115.78812087442031,-1430.02,6.31859,0.83,0.07,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.71,0.08,0.18,0.02,0.01,0.0,0.0,0.0,0.0,0.72,0.17,0.08,0.02,0.01,0.0,0.0,0.0,0.0,24.436958,269.83992661666,1319.7527,1325.0255,2657.3982,663.50031,1325.0255,1509.7,-0.6,10.0,636.8,248.5,288.9,4.2,0.6,1.1,0.0,2.5892169001444083
CLR,12392155,305.1,48.27347532803965,-116.13700908213536,-1537.14,8.55625,0.88,0.06,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.88,0.06,0.04,0.01,0.0,0.0,0.0,0.0,0.01,0.8,0.06,0.12,0.01,0.0,0.0,0.0,0.0,0.0099999999999998,23.195761,169.79142491580296,1500.8462,1416.0397,2140.8713,629.46136,1416.0397,1659.9,-0.2,9.5,654.8,253.2,292.4,4.4,0.6,1.1,0.0,3.5104512319655794
CLR,12392300,327.9,48.51078710763999,-116.60640399018392,-1369.57,1.4098,0.84,0.07,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.81,0.09,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.8,0.1,0.06,0.02,0.01,0.0,0.0,0.0,0.01,17.319601,101.70553752076933,1281.9471,1279.4154,2311.4751,637.49756,1279.4154,1162.6,0.1,9.9,653.5,158.5,283.5,4.5,0.6,1.0,0.0,2.4171769057514476
CLR,12392390,568.0,48.48695043083647,-116.49609193390783,-1368.77,2.2273,0.83,0.07,0.06,0.03,0.0,0.0,0.0,0.0,0.01,0.81,0.09,0.06,0.03,0.0,0.0,0.0,0.0,0.01,0.81,0.1,0.06,0.03,0.0,0.0,0.0,0.0,0.0,15.326756,153.2785734995083,1148.2501,1172.1194,2311.4751,631.43658,1172.1194,1150.8,0.4,10.7,664.9,136.9,282.7,4.4,0.6,1.0,0.0,1.8949116127659558
CLR,12392400,116.3,48.3929477302042,-116.27113567628808,-1448.46,1.81844,0.89,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.82,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.01,0.85,0.11,0.03,0.0,0.0,0.0,0.0,0.0,0.01,13.590955,267.2797125027121,1020.9441,1128.4398,2054.3491,694.966,1128.4398,1310.8,0.6,11.1,676.8,142.9,281.5,4.4,0.6,1.1,0.0,1.578189268890717
CLR,12392450,126.2,48.39260490172512,-116.27908358663744,-1443.24,1.67584,0.89,0.06,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.81,0.09,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.84,0.12,0.04,0.01,0.0,0.0,0.0,0.0,-0.01,13.165337,264.4096962071516,993.745,1102.7041,2054.3491,634.48914,1102.7041,1278.6,0.7,11.3,678.3,134.9,281.0,4.4,0.6,1.1,0.0,1.6395044895658273
CLR,12392660,94.8,48.35260123796073,-116.58148036310692,-1267.65,0.46037,0.68,0.1,0.08,0.07,0.05,0.02,0.0,0.0,0.0,0.67,0.1,0.09,0.07,0.05,0.03,0.0,0.0,-0.01,0.66,0.11,0.08,0.07,0.05,0.03,0.0,0.0,0.0,12.981519,120.34701200137128,997.0365,1029.2853,1948.8335,627.58038,1029.2853,1059.9,0.8,11.6,671.0,99.5,281.4,4.5,0.6,1.0,0.0,1.6153052141948592
CLR,12392895,5.7,47.97121216956334,-117.03545482797703,-1452.45,3.11834,0.93,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.13,0.05,0.0,0.0,0.0,0.0,0.0,0.0,15.921247,342.08174466627537,974.87292,1000.4176,1397.3922,716.61053,1000.4176,937.4,1.7,12.3,700.3,63.3,269.7,4.8,0.7,1.0,0.1,8.730355331016105
CLR,12396000,176.3,48.24972503278288,-117.4612725637369,-1548.81,9.26394,0.88,0.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.88,0.09,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.91,0.05,0.03,0.01,0.0,0.0,0.0,0.0,0.0,16.611307,75.90987775158622,1096.4668,1105.5596,1759.5841,624.71643,1105.5596,965.2,0.9,11.6,672.4,92.3,282.5,5.0,0.7,1.0,0.1,0.9694701799088407
CLR,12396500,63633.1,47.457876759201845,-114.31618108606006,-1343.07,5.36366,0.64,0.12,0.16,0.01,0.04,0.01,0.02,0.0,0.0,0.63,0.13,0.16,0.01,0.04,0.01,0.02,0.0,0.0,0.62,0.16,0.14,0.01,0.04,0.01,0.02,0.0,0.0,16.578121,279.8842193097199,1500.5819,1504.0758,3245.0935,606.14972,1504.0758,881.3,-1.2,10.7,589.6,156.5,305.6,4.6,0.7,1.0,0.0,1.0143920889803308
CLR,12396900,181.2,48.86775324551979,-117.1549544151964,-1317.66,10.41494,0.95,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.95,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,23.361923,251.503835551818,1516.3804,1488.2104,2185.7776,772.21326,1488.2104,1467.8,-1.1,8.6,627.8,232.7,287.9,4.1,0.6,1.0,0.0,1.6369370674897317
CLR,12398000,369.1,48.831282056859074,-117.20632313911138,-1364.34,7.52811,0.93,0.04,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.92,0.03,0.03,0.0,0.0,0.0,0.01,0.0,0.0099999999999998,0.9,0.04,0.05,0.0,0.0,0.0,0.01,0.0,0.0,21.35825,290.79530401111214,1440.1201,1406.4469,2185.7776,607.15308,1406.4469,1362.9,-0.8,9.1,637.2,199.0,283.6,4.1,0.6,1.0,0.0,1.5508622130406364
CLR,12399600,495.0,48.81558163260537,-117.62835658163922,-1348.48,1.76822,0.82,0.09,0.07,0.01,0.01,0.0,0.0,0.0,0.0,0.8,0.11,0.07,0.01,0.01,0.0,0.0,0.0,0.0,0.83,0.11,0.04,0.01,0.01,0.0,0.0,0.0,0.0,15.648353,289.11895083583977,1027.4574,1042.9358,2224.6709,394.16565,1042.9358,985.2,0.8,11.6,700.0,95.3,271.0,4.2,0.6,1.0,0.0,0.520848855548376
CLR,12400900,239.9,48.91678759293117,-119.08312860573282,-1353.05,1.115,0.47,0.15,0.36,0.01,0.0,0.0,0.0,0.0,0.01,0.45,0.16,0.37,0.01,0.0,0.0,0.0,0.0,0.01,0.46,0.15,0.37,0.01,0.0,0.0,0.0,0.0,0.01,11.150075,19.17388872013504,1231.311,1239.8523,2212.6287,797.17542,1239.8523,551.3,-0.7,10.3,585.5,75.9,288.0,5.2,0.7,1.0,0.1,0.2001966276008562
CLR,12407500,157.4,48.09188158103987,-117.63095949014937,-1290.86,4.53378,0.7,0.14,0.07,0.02,0.02,0.01,0.05,0.0,-0.01,0.72,0.12,0.06,0.02,0.02,0.01,0.05,0.0,0.0,0.7,0.12,0.08,0.02,0.02,0.01,0.05,0.0,0.0,10.622316,246.92059995699384,768.74103,796.42523,1444.5929,541.38818,796.42523,738.3,1.6,13.8,665.4,53.9,286.7,5.3,0.7,1.0,0.1,0.18671410474031733
CLR,12407700,241.6,48.3684260859508,-117.63437279568254,-1234.49,2.33644,0.85,0.07,0.05,0.01,0.02,0.01,0.0,0.0,-0.01,0.85,0.07,0.05,0.01,0.02,0.01,0.0,0.0,-0.01,0.88,0.05,0.04,0.01,0.02,0.01,0.0,0.0,-0.01,14.485158,213.9249950175085,1001.6721,1015.4787,2044.7324,499.59091,1015.4787,897.3,0.9,12.1,672.0,85.7,283.4,5.2,0.7,1.0,0.1,0.3666999691720822
CLR,12408000,1114.6,48.22573382406592,-117.71840131541822,-1218.68,2.98247,0.7,0.13,0.08,0.03,0.04,0.01,0.01,0.0,0.0,0.72,0.13,0.07,0.03,0.04,0.01,0.01,0.0,-0.01,0.71,0.12,0.08,0.03,0.05,0.01,0.01,0.0,-0.01,12.347991,187.1399644966399,795.63611,847.39557,2044.7324,490.88867,847.39557,769.8,1.3,13.3,666.2,63.6,284.9,5.4,0.7,1.0,0.1,0.31260244616074095
CLR,12408300,340.9,48.52794417780356,-117.60552163734292,-1192.03,0.60856,0.87,0.06,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.86,0.07,0.05,0.01,0.0,0.0,0.0,0.0,0.01,0.9,0.06,0.03,0.01,0.0,0.0,0.0,0.0,0.0,11.155302,241.32839971373087,1059.6237,1053.9114,1710.5593,578.35754,1053.9114,947.8,0.6,11.7,674.3,88.9,280.8,4.8,0.7,1.0,0.0,0.42584757745911855
CLR,12408420,106.8,48.46622447608458,-117.98569082616586,-1124.76,0.20323,0.72,0.13,0.13,0.01,0.02,0.0,0.0,0.0,-0.01,0.73,0.13,0.11,0.01,0.02,0.0,0.0,0.0,0.0,0.76,0.12,0.09,0.01,0.02,0.0,0.0,0.0,0.0,10.891412,103.67960267972192,814.93744,854.90698,1688.5852,481.33188,854.90698,714.2,1.3,13.2,676.7,57.5,281.5,5.0,0.7,1.0,0.1,0.16945976209884558
CLR,12408500,236.5,48.63133300246886,-117.74818485451988,-1232.48,0.63328,0.85,0.08,0.04,0.01,0.02,0.0,0.0,0.0,0.0,0.84,0.09,0.05,0.01,0.02,0.0,0.0,0.0,-0.01,0.84,0.08,0.04,0.01,0.02,0.0,0.0,0.0,0.01,16.091385,192.94456667390585,1042.5637,1042.2928,1760.594,534.7757,1042.2928,887.8,0.7,11.8,681.1,84.8,278.8,4.6,0.7,1.0,0.0,0.4993766718340427
CLR,12408700,367.5,48.64400433634991,-117.80230981174832,-1220.73,1.8351,0.79,0.1,0.07,0.01,0.04,0.0,0.0,0.0,-0.01,0.78,0.1,0.07,0.01,0.04,0.0,0.0,0.0,0.0,0.78,0.1,0.06,0.01,0.04,0.0,0.0,0.0,0.01,15.589922,218.4139483991784,995.81207,992.7771,1760.6945,467.45547,992.7771,840.5,0.9,12.2,684.9,76.7,277.4,4.7,0.7,1.0,0.0,0.4150151046727228
CLR,12409000,2607.1,48.39033244851092,-117.77452074118348,-1210.32,2.04883,0.71,0.13,0.09,0.02,0.04,0.01,0.01,0.0,-0.01,0.71,0.13,0.09,0.02,0.04,0.01,0.01,0.0,-0.01,0.72,0.12,0.08,0.02,0.05,0.01,0.01,0.0,-0.01,12.390706,200.01750244048367,847.31702,885.03333,2044.7324,406.5614,885.03333,784.2,1.2,13.0,673.3,66.0,281.8,5.1,0.7,1.0,0.1,0.3102925611562874
CLR,12409500,434.8,48.416447975927134,-118.42196573252671,-1408.82,7.74016,0.78,0.17,0.03,0.01,0.0,0.0,0.0,0.0,0.0099999999999998,0.81,0.13,0.04,0.01,0.0,0.0,0.0,0.0,0.0099999999999998,0.84,0.12,0.03,0.01,0.0,0.0,0.0,0.0,0.0,17.31554,115.4925007128896,1190.9443,1165.9447,2112.8083,391.60611,1165.9447,688.2,0.6,11.5,644.8,72.1,285.7,5.4,0.7,1.0,0.1,0.33684042045084966
CLR,12411000,866.5,47.88074579551145,-116.2013235111738,-1632.5,11.83528,0.96,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,0.92,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,22.854794,146.81196126872757,1195.4457,1203.4092,1894.3849,756.08972,1203.4092,1258.1,0.8,10.9,684.2,107.8,281.5,4.6,0.6,1.0,0.0,1.9745612965957544
CLR,12411935,253.3,47.646298191967325,-115.810340319028,-1581.16,11.00143,0.89,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.82,0.06,0.11,0.01,0.0,0.0,0.0,0.0,1.1102230246251563e-16,0.82,0.11,0.05,0.01,0.0,0.0,0.0,0.0,0.01,26.025343,268.5419380067995,1306.5344,1309.91,2076.9492,731.40314,1309.91,1201.9,0.4,10.6,668.2,121.5,281.4,4.6,0.6,1.0,0.0,1.89719338183871
